"","doi_match","X.x","journal_issn","year","title","authors","journal","volume","issue","pages","doi","apa_reference","link","citation_count","abstract","first_author_affiliation","first_author_country","open_access","n_authors","status","docType","scholarlyOutput","citationCount","citeScore","percentCited","subjectCode.3200","rank.3200","percentile.3200","subjectCode.2700","rank.2700","percentile.2700","journal_meta_title","publisher","journal_coverageStartYear","journal_coverageEndYear","journal_is_openAccess","openAccess_articles","openArchive_articles","openAccess_type","openAccess_start_date","openAccess_allow_author_paid","X.y","file","test_report","p_value","p_value_reporting","p_value_num","use_p_val","p_value_calc","p_value_analysis"
"122","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Prejudice Scale_11","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .88, ","p = .88","exact",0.88,TRUE,NA,0.88
"123","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Prejudice Scale_12","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .39, ","p = .39","exact",0.39,TRUE,NA,0.39
"124","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Prejudice Scale_13","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .52, ","p = .52","exact",0.52,TRUE,NA,0.52
"132","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Manipulation Checks_14","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","F(1, GENDER AMBIGUOUS VOICES 1795) = .121, p = .729","p = .729","exact",0.729,TRUE,NA,0.729
"134","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Method_11","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .128, ","p = .128","exact",0.128,TRUE,NA,0.128
"139","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Prejudice Scale_15","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","F(1, 1794) = .12, p = .73","p = .73","exact",0.73,TRUE,NA,0.73
"140","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Prejudice Scale_16","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","likely false extraction: p = .092, ","p = .092","exact",0.092,FALSE,NA,0.092
"141","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_118","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .001, ","p = .001","exact",0.001,TRUE,NA,0.001
"146","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__LGBTQ Perception_16","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","F (1,602) = .063, p = .80","p = .80","exact",0.8,TRUE,NA,0.8
"154","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_14","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","F (1, 599) =.301, p = .58, BF10 = .072","p = .58","exact",0.58,TRUE,NA,0.58
"155","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_15","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","F (1, 599) = 1.09, p = .296, BF10 = .032","p = .296","exact",0.296,TRUE,NA,0.296
"156","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_16","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .004, d = .204, 95","p = .004","exact",0.004,TRUE,NA,0.004
"157","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_17","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .062, d = .26, 95","p = .062","exact",0.062,TRUE,NA,0.062
"160","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_110","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p =.001, ","p =.001","exact",0.001,TRUE,NA,0.001
"165","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_128","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .29, ","p = .29","exact",0.29,TRUE,NA,0.29
"166","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_116","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .73","p = .73","exact",0.73,TRUE,NA,0.73
"167","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_117","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .094, ","p = .094","exact",0.094,TRUE,NA,0.094
"169","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_132","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .018, ","p = .018","exact",0.018,TRUE,NA,0.018
"170","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_120","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .031, ","p = .031","exact",0.031,TRUE,NA,0.031
"171","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_121","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .78","p = .78","exact",0.78,TRUE,NA,0.78
"175","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_125","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .163","p = .163","exact",0.163,TRUE,NA,0.163
"177","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_127","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .043, ","p = .043","exact",0.043,TRUE,NA,0.043
"179","10117709567976241238222",58,9567976,2024,"Gender-Ambiguous Voices and Social Disfluency","Mohsenin, S., Munz, K.P.","Psychological Science",35,5,"543-557","10.1177/09567976241238222","Mohsenin, S., Munz, K.P. (2024). Gender-Ambiguous Voices and Social Disfluency. Psychological Science, 35(5), 543-557. https://doi.org/10.1177/09567976241238222","https://doi.org/10.1177/09567976241238222",2,"Recently, gender-ambiguous (nonbinary) voices have been added to voice assistants to combat gender stereotypes and foster inclusion. However, if people react negatively to such voices, these laudable efforts may be counterproductive. In five preregistered studies (N = 3,684 adult participants) we found that people do react negatively, rating products described by narrators with gender-ambiguous voices less favorably than when they are described by clearly male or female narrators. The voices create a feeling of unease, or social disfluency, that affects evaluations of the products being described. These effects are best explained by low familiarity with voices that sound ambiguous. Thus, initial negative reactions can be overcome with more exposure.","Università Bocconi","Italy",0,2,"In-Progress","all",489,4560,9.3,86,3200,16,92,NA,NA,NA,"Psychological Science","SAGE Publications Inc.",1990,2024,0,0,0,NA,NA,0,"RESULTS__Product Judgment_129","downloads/Psychological_Science/10117709567976241238222.grobid.tei.xml","p = .86, ","p = .86","exact",0.86,TRUE,NA,0.86
